地点,取得時間,AQI値,大気質ステータス,主要汚染物質,PM2.5,PM10,O3,NO2,温度,湿度,気圧,風速,降水量
神戸市 須磨区,2025-04-30 21:00:00,80.0,普通,pm25,80.0,27.0,28.9,32.5,16.0,67.0,1019.0,0.5,0.0
神戸市 須磨区,2025-04-30 22:00:00,65.0,普通,pm25,65.0,23.0,25.6,30.6,17.0,45.1,1015.9,0.9,99.0
神戸市 須磨区,2025-04-30 23:00:00,68.0,普通,pm25,68.0,23.0,20.8,33.4,16.7,44.1,1015.7,1.1,99.0
神戸市 須磨区,2025-05-01 01:00:00,68.0,普通,pm25,68.0,21.0,29.6,17.6,15.6,48.9,1015.7,0.8,99.0
神戸市 須磨区,2025-05-01 02:00:00,65.0,普通,pm25,65.0,21.0,28.1,16.7,15.0,72.0,1018.0,0.9,0.0
神戸市 須磨区,2025-05-01 03:00:00,68.0,普通,pm25,68.0,21.0,22.4,18.6,14.0,71.0,1018.0,0.8,0.0
神戸市 須磨区,2025-05-01 04:00:00,70.0,普通,pm25,70.0,22.0,14.5,24.1,13.0,71.0,1018.0,1.1,0.0
神戸市 須磨区,2025-05-01 05:00:00,68.0,普通,pm25,68.0,21.0,7.3,33.4,13.0,76.0,1018.0,1.4,0.0
神戸市 須磨区,2025-05-01 06:00:00,68.0,普通,pm25,68.0,23.0,6.4,35.2,14.0,71.0,1019.0,0.8,0.0
神戸市 須磨区,2025-05-01 07:00:00,68.0,普通,pm25,68.0,24.0,31.2,15.8,16.0,67.0,1019.0,1.4,0.0
神戸市 須磨区,2025-05-01 09:00:00,70.0,普通,pm25,70.0,25.0,36.1,13.9,16.0,74.5,1019.0,3.2,0.0
神戸市 須磨区,2025-05-01 10:00:00,76.0,普通,pm25,76.0,24.0,36.1,19.5,16.5,65.5,1019.0,1.5,0.0
神戸市 須磨区,2025-05-01 11:00:00,72.0,普通,pm25,72.0,25.0,42.4,14.9,20.8,49.0,1015.8,1.5,99.0
神戸市 須磨区,2025-05-01 13:00:00,68.0,普通,pm25,68.0,21.0,44.8,11.2,18.5,72.5,1017.0,2.2,0.0
神戸市 須磨区,2025-05-01 14:00:00,65.0,普通,pm25,65.0,20.0,48.8,9.3,19.5,74.5,1015.0,3.0,0.0
神戸市 須磨区,2025-05-01 16:00:00,65.0,普通,pm25,65.0,28.0,54.5,5.6,21.2,58.0,1011.9,3.0,99.0
神戸市 須磨区,2025-05-01 17:00:00,61.0,普通,pm25,61.0,22.0,53.3,5.6,20.6,60.9,1011.8,2.4,99.0
神戸市 須磨区,2025-05-01 18:00:00,61.0,普通,pm25,61.0,20.0,54.5,3.8,19.6,67.0,1011.6,2.2,99.0
神戸市 須磨区,2025-05-01 19:00:00,65.0,普通,pm25,65.0,20.0,46.5,12.1,18.4,77.0,1011.3,3.3,99.0
神戸市 須磨区,2025-05-01 20:00:00,59.0,普通,pm25,59.0,18.0,47.2,6.5,18.1,79.0,1011.3,3.2,99.0
神戸市 須磨区,2025-05-01 21:00:00,59.0,普通,pm25,59.0,20.0,38.4,13.9,18.0,77.0,1014.0,2.4,0.0
神戸市 須磨区,2025-05-01 22:00:00,59.0,普通,pm25,59.0,20.0,32.0,18.6,17.7,80.0,1010.6,2.0,99.0
神戸市 須磨区,2025-05-01 23:00:00,55.0,普通,pm25,55.0,17.0,41.6,7.5,17.7,80.0,1010.1,1.3,99.0
神戸市 須磨区,2025-05-02 01:00:00,55.0,普通,pm25,55.0,20.0,40.0,8.4,16.0,93.0,1010.0,1.0,0.0
神戸市 須磨区,2025-05-02 02:00:00,42.0,良好,pm25,42.0,14.0,32.0,11.2,19.4,51.0,1006.0,1.0,99.0
神戸市 須磨区,2025-05-02 03:00:00,42.0,良好,pm25,42.0,13.0,42.4,7.5,18.3,63.3,1005.3,2.7,99.0
神戸市 須磨区,2025-05-02 04:00:00,42.0,良好,pm25,42.0,12.0,44.8,5.6,16.2,82.9,1004.7,3.4,99.0
神戸市 須磨区,2025-05-02 05:00:00,46.0,良好,pm25,46.0,12.0,43.2,4.7,16.0,90.2,1004.3,2.8,99.0
神戸市 須磨区,2025-05-02 06:00:00,46.0,良好,pm25,46.0,11.0,40.0,5.6,16.1,87.9,1004.2,3.2,99.0
神戸市 須磨区,2025-05-02 07:00:00,30.0,良好,pm25,30.0,11.0,39.2,7.5,16.0,90.8,1003.8,1.4,99.0
神戸市 須磨区,2025-05-02 08:00:00,34.0,良好,pm25,34.0,13.0,39.2,8.4,15.5,90.2,1004.1,1.4,99.0
神戸市 須磨区,2025-05-02 09:00:00,25.0,良好,pm25,25.0,10.0,40.8,6.5,15.0,95.0,1003.6,1.5,1.2
神戸市 須磨区,2025-05-02 10:00:00,25.0,良好,pm25,25.0,9.0,41.6,4.7,15.0,95.0,1003.6,0.8,1.2
神戸市 須磨区,2025-05-02 11:00:00,25.0,良好,pm25,25.0,9.0,35.2,12.1,15.0,96.8,1002.9,1.1,1.2
神戸市 須磨区,2025-05-02 12:00:00,13.0,良好,pm25,13.0,9.0,38.4,11.2,17.2,92.1,1001.5,1.6,1.2
神戸市 須磨区,2025-05-02 13:00:00,25.0,良好,pm25,25.0,10.0,37.6,13.0,17.6,82.1,1001.4,2.3,1.2
神戸市 須磨区,2025-05-02 14:00:00,30.0,良好,pm25,30.0,9.0,47.2,8.4,17.2,80.9,1002.1,1.3,1.2
神戸市 須磨区,2025-05-02 15:00:00,21.0,良好,pm25,21.0,10.0,52.0,4.7,19.0,73.2,1001.2,2.3,0.3
神戸市 須磨区,2025-05-02 16:00:00,25.0,良好,pm25,25.0,11.0,54.5,3.8,19.0,73.2,1001.2,4.2,0.3
神戸市 須磨区,2025-05-02 17:00:00,38.0,良好,pm25,38.0,10.0,49.6,7.5,19.4,63.9,1002.2,1.4,0.3
神戸市 須磨区,2025-05-02 18:00:00,30.0,良好,pm25,30.0,10.0,44.8,8.4,18.7,62.9,1002.6,3.1,0.3
神戸市 須磨区,2025-05-02 19:00:00,46.0,良好,pm25,46.0,15.0,39.2,2.8,17.6,54.1,1004.5,1.6,0.3
神戸市 須磨区,2025-05-02 20:00:00,53.0,普通,pm25,53.0,14.0,38.4,4.7,16.7,51.0,1005.2,1.5,0.3
神戸市 須磨区,2025-05-02 21:00:00,53.0,普通,pm25,53.0,17.0,34.4,7.5,15.6,51.0,1006.2,2.6,0.3
神戸市 須磨区,2025-05-02 22:00:00,42.0,良好,pm25,42.0,13.0,39.2,3.8,14.6,54.0,1006.6,2.6,0.3
神戸市 須磨区,2025-05-02 23:00:00,50.0,良好,pm25,50.0,12.0,40.8,2.8,14.6,53.3,1006.9,2.6,0.3
神戸市 須磨区,2025-05-03 01:00:00,50.0,良好,pm25,50.0,12.0,34.4,4.7,13.1,62.1,1007.1,1.8,0.3
神戸市 須磨区,2025-05-03 02:00:00,34.0,良好,pm25,34.0,14.0,38.4,2.8,13.2,57.1,1007.1,2.1,0.3
神戸市 須磨区,2025-05-03 03:00:00,38.0,良好,pm25,38.0,11.0,36.8,2.8,13.2,57.1,1007.1,2.5,0.3
神戸市 須磨区,2025-05-03 04:00:00,34.0,良好,pm25,34.0,11.0,40.0,1.9,13.0,69.0,1011.0,2.3,0.0
神戸市 須磨区,2025-05-03 05:00:00,42.0,良好,pm25,42.0,10.0,38.4,1.9,12.0,81.0,1010.0,2.9,0.0
神戸市 須磨区,2025-05-03 06:00:00,42.0,良好,pm25,42.0,10.0,24.8,11.2,13.5,69.0,1011.0,1.9,0.0
神戸市 須磨区,2025-05-03 07:00:00,42.0,良好,pm25,42.0,14.0,35.2,5.6,14.0,71.0,1012.0,0.6,0.0
神戸市 須磨区,2025-05-03 09:00:00,13.0,良好,pm10,42.0,13.0,35.2,7.5,14.5,62.5,1011.5,1.6,0.0
神戸市 須磨区,2025-05-03 10:00:00,53.0,普通,pm25,53.0,16.0,36.8,7.5,15.5,58.5,1011.0,1.7,0.0
神戸市 須磨区,2025-05-03 11:00:00,57.0,普通,pm25,57.0,18.0,40.0,8.4,16.0,57.0,1010.5,1.4,0.0
神戸市 須磨区,2025-05-03 12:00:00,55.0,普通,pm25,55.0,16.0,42.4,13.0,16.5,61.0,1009.5,2.3,0.0
神戸市 須磨区,2025-05-03 13:00:00,55.0,普通,pm25,55.0,17.0,45.6,10.2,17.5,52.0,1008.5,1.7,0.0
神戸市 須磨区,2025-05-03 14:00:00,53.0,普通,pm25,53.0,13.0,49.6,4.7,18.0,50.0,1007.5,1.2,0.0
神戸市 須磨区,2025-05-03 15:00:00,38.0,良好,pm25,38.0,10.0,52.0,3.8,18.0,59.0,1007.0,1.6,0.0
神戸市 須磨区,2025-05-03 16:00:00,55.0,普通,pm25,55.0,12.0,58.4,3.8,20.0,60.0,1006.0,1.4,0.0
神戸市 須磨区,2025-05-03 17:00:00,57.0,普通,pm25,57.0,14.0,55.8,6.5,20.0,58.0,1006.0,2.5,0.0
神戸市 須磨区,2025-05-03 18:00:00,55.0,普通,pm25,55.0,14.0,55.8,5.6,19.5,61.5,1005.0,2.7,0.0
神戸市 須磨区,2025-05-03 19:00:00,53.0,普通,pm25,53.0,19.0,53.3,4.7,19.0,65.5,1006.0,1.0,0.0
神戸市 須磨区,2025-05-03 20:00:00,46.0,良好,pm25,46.0,19.0,48.8,6.5,19.0,61.0,1005.5,0.9,0.0
神戸市 須磨区,2025-05-03 21:00:00,42.0,良好,pm25,42.0,16.0,50.7,3.8,19.0,70.0,1005.0,0.7,0.0
神戸市 須磨区,2025-05-03 22:00:00,50.0,良好,pm25,50.0,14.0,50.7,4.7,19.0,74.5,1005.0,0.8,0.0
神戸市 須磨区,2025-05-03 23:00:00,53.0,普通,pm25,53.0,15.0,50.7,3.8,19.0,77.0,1005.0,1.6,0.0
神戸市 須磨区,2025-05-04 01:00:00,46.0,良好,pm25,46.0,15.0,50.7,1.9,19.0,77.0,1005.0,2.3,0.0
神戸市 須磨区,2025-05-04 02:00:00,38.0,良好,pm25,38.0,12.0,47.2,2.8,18.0,82.0,1005.0,1.6,0.0
神戸市 須磨区,2025-05-04 03:00:00,42.0,良好,pm25,42.0,14.0,43.2,2.8,17.0,93.0,1006.0,2.8,0.0
神戸市 須磨区,2025-05-04 04:00:00,46.0,良好,pm25,46.0,14.0,44.0,2.8,16.0,93.0,1006.0,2.4,0.0
神戸市 須磨区,2025-05-04 05:00:00,46.0,良好,pm25,46.0,14.0,43.2,2.8,18.5,68.1,1003.5,2.5,99.0
神戸市 須磨区,2025-05-04 06:00:00,53.0,普通,pm25,53.0,17.0,38.4,5.6,18.0,72.1,1004.0,2.5,99.0
神戸市 須磨区,2025-05-04 07:00:00,50.0,良好,pm25,50.0,16.0,33.6,7.5,17.9,70.2,1004.7,2.5,99.0
神戸市 須磨区,2025-05-04 08:00:00,34.0,良好,pm25,34.0,12.0,34.4,6.5,19.0,50.2,1005.1,1.7,99.0
神戸市 須磨区,2025-05-04 09:00:00,25.0,良好,pm25,25.0,11.0,42.4,3.8,20.0,42.0,1005.1,2.1,99.0
神戸市 須磨区,2025-05-04 14:00:00,34.0,良好,pm25,34.0,9.0,44.8,2.8,21.1,40.1,1004.9,3.6,99.0
神戸市 須磨区,2025-05-04 15:00:00,25.0,良好,pm25,25.0,9.0,47.2,2.8,20.9,42.0,1005.3,3.3,99.0
神戸市 須磨区,2025-05-04 16:00:00,67.0,良い大気質,o3,13.37,17.24,41.11,12.52,19.2,53.3,1013.8,3.5,0.0
神戸市 須磨区,2025-05-04 17:00:00,68.0,良い大気質,o3,12.42,19.17,40.13,12.83,19.0,51.7,1013.8,3.1,0.0
神戸市 須磨区,2025-05-04 18:00:00,67.0,良い大気質,o3,12.94,18.49,41.29,13.02,18.8,50.0,1013.8,2.8,0.0
神戸市 須磨区,2025-05-04 19:00:00,69.0,良い大気質,o3,12.37,18.17,39.75,11.8,18.5,48.3,1013.8,2.4,0.0
神戸市 須磨区,2025-05-04 20:00:00,69.0,良い大気質,o3,12.16,15.4,38.57,10.4,18.3,46.7,1013.8,2.0,0.0
神戸市 須磨区,2025-05-04 21:00:00,69.0,良い大気質,o3,9.68,15.28,39.76,8.79,18.1,45.0,1013.8,1.6,0.0
神戸市 須磨区,2025-05-04 22:00:00,73.0,良い大気質,o3,12.54,19.99,34.76,12.43,17.9,43.3,1013.8,1.2,0.0
神戸市 須磨区,2025-05-04 23:00:00,72.0,良い大気質,o3,9.77,16.48,35.4,11.83,17.7,41.7,1013.8,0.9,0.0
神戸市 須磨区,2025-05-05 00:00:00,70.0,良い大気質,o3,10.25,17.11,37.85,12.42,22.5,60.0,1012.2,3.5,0.0
神戸市 須磨区,2025-05-05 01:00:00,76.0,良い大気質,o3,12.49,21.25,30.17,15.62,22.3,58.3,1012.2,3.1,0.0
神戸市 須磨区,2025-05-05 02:00:00,76.0,良い大気質,o3,13.95,21.44,30.37,17.38,22.1,56.7,1012.2,2.8,0.0
神戸市 須磨区,2025-05-05 03:00:00,71.0,良い大気質,o3,12.15,16.59,36.33,9.02,21.9,55.0,1012.2,2.4,0.0
神戸市 須磨区,2025-05-05 04:00:00,67.0,良い大気質,o3,16.59,23.85,42.07,12.31,21.7,53.3,1012.2,2.0,0.5
神戸市 須磨区,2025-05-05 05:00:00,61.0,良い大気質,o3,15.83,20.66,49.29,10.71,21.5,51.7,1012.2,1.6,1.0
神戸市 須磨区,2025-05-05 06:00:00,60.0,良い大気質,o3,14.97,22.27,50.63,11.95,21.2,50.0,1012.2,1.2,1.5
神戸市 須磨区,2025-05-05 07:00:00,54.0,中レベルの大気質,o3,14.28,18.12,57.59,9.8,21.0,48.3,1012.2,0.9,2.0
神戸市 須磨区,2025-05-05 08:00:00,49.0,中レベルの大気質,o3,12.81,19.17,64.05,6.32,20.8,46.7,1012.2,3.5,0.0
神戸市 須磨区,2025-05-05 09:00:00,48.0,中レベルの大気質,o3,9.9,15.06,65.0,6.08,20.6,45.0,1012.2,3.1,0.0
神戸市 須磨区,2025-05-05 10:00:00,53.0,中レベルの大気質,o3,10.56,16.9,58.81,12.91,20.4,43.3,1012.2,2.8,0.0
神戸市 須磨区,2025-05-05 11:00:00,56.0,中レベルの大気質,o3,12.73,18.09,55.28,18.33,20.2,41.7,1012.2,2.4,0.0
神戸市 須磨区,2025-05-05 12:00:00,50.0,中レベルの大気質,o3,10.43,15.91,62.32,8.98,20.0,60.0,1012.2,2.0,0.0
神戸市 須磨区,2025-05-05 13:00:00,53.0,中レベルの大気質,o3,10.18,10.51,59.57,7.02,19.8,58.3,1012.2,1.6,0.0
神戸市 須磨区,2025-05-05 14:00:00,53.0,中レベルの大気質,o3,10.73,15.96,59.46,8.93,19.6,56.7,1012.2,1.2,0.0
神戸市 須磨区,2025-05-05 15:00:00,54.0,中レベルの大気質,o3,13.1,18.32,57.63,10.28,19.4,55.0,1012.2,0.9,0.0
神戸市 須磨区,2025-05-05 16:00:00,57.0,中レベルの大気質,o3,12.03,18.3,53.76,13.43,19.2,53.3,1012.2,3.5,0.0
神戸市 須磨区,2025-05-05 17:00:00,57.0,中レベルの大気質,o3,12.71,15.62,53.59,11.3,19.0,51.7,1012.2,3.1,0.0
神戸市 須磨区,2025-05-05 18:00:00,64.0,良い大気質,o3,14.89,17.42,45.06,14.06,18.8,50.0,1012.2,2.8,0.0
神戸市 須磨区,2025-05-05 19:00:00,65.0,良い大気質,o3,11.88,20.63,44.66,8.47,18.5,48.3,1012.2,2.4,0.0
神戸市 須磨区,2025-05-05 20:00:00,71.0,良い大気質,o3,13.81,16.23,37.14,11.34,18.3,46.7,1012.2,2.0,0.0
神戸市 須磨区,2025-05-05 21:00:00,66.0,良い大気質,o3,7.72,14.44,42.7,8.47,18.1,45.0,1012.2,1.6,0.0
神戸市 須磨区,2025-05-05 22:00:00,62.0,良い大気質,o3,5.91,6.06,47.39,2.95,17.9,43.3,1012.2,1.2,0.0
神戸市 須磨区,2025-05-05 23:00:00,64.0,良い大気質,o3,8.96,13.26,45.18,9.39,17.7,41.7,1012.2,0.9,0.0
神戸市 須磨区,2025-05-06 00:00:00,63.0,良い大気質,o3,8.86,11.13,46.8,9.72,22.5,60.0,1015.5,3.5,0.0
神戸市 須磨区,2025-05-06 01:00:00,63.0,良い大気質,o3,8.61,12.7,47.18,8.95,22.3,58.3,1015.5,3.1,0.0
神戸市 須磨区,2025-05-06 02:00:00,63.0,良い大気質,o3,7.77,9.94,46.43,9.25,22.1,56.7,1015.5,2.8,0.0
神戸市 須磨区,2025-05-06 03:00:00,62.0,良い大気質,o3,3.48,10.61,48.35,6.16,21.9,55.0,1015.5,2.4,0.0
神戸市 須磨区,2025-05-06 04:00:00,59.0,中レベルの大気質,o3,5.03,10.58,52.18,4.88,21.7,53.3,1015.5,2.0,0.0
神戸市 須磨区,2025-05-06 05:00:00,58.0,中レベルの大気質,o3,5.81,9.65,52.31,6.74,21.5,51.7,1015.5,1.6,0.0
神戸市 須磨区,2025-05-06 06:00:00,57.0,中レベルの大気質,o3,4.11,9.52,54.26,5.98,21.2,50.0,1015.5,1.2,0.0
神戸市 須磨区,2025-05-06 07:00:00,56.0,中レベルの大気質,o3,5.87,9.3,55.0,5.66,21.0,48.3,1015.5,0.9,0.0
神戸市 須磨区,2025-05-06 08:00:00,56.0,中レベルの大気質,o3,4.49,9.2,55.83,5.7,20.8,46.7,1015.5,3.5,0.0
神戸市 須磨区,2025-05-06 09:00:00,56.0,中レベルの大気質,o3,4.49,9.2,55.83,5.7,20.6,45.0,1015.5,3.1,0.0
神戸市 須磨区,2025-05-06 10:00:00,57.0,中レベルの大気質,o3,4.71,7.76,54.56,5.93,20.4,43.3,1015.5,2.8,0.0
神戸市 須磨区,2025-05-06 11:00:00,63.0,良い大気質,o3,6.46,9.67,47.17,15.56,20.2,41.7,1015.5,2.4,0.0
神戸市 須磨区,2025-05-06 12:00:00,65.0,良い大気質,o3,5.49,10.23,44.49,18.39,20.0,60.0,1015.5,2.0,0.0
神戸市 須磨区,2025-05-06 13:00:00,66.0,良い大気質,o3,7.34,11.17,43.19,18.52,19.8,58.3,1015.5,1.6,0.0
神戸市 須磨区,2025-05-06 14:00:00,72.0,良い大気質,o3,6.96,12.27,35.58,20.11,19.6,56.7,1015.5,1.2,0.0
神戸市 須磨区,2025-05-06 15:00:00,61.0,良い大気質,o3,6.1,9.43,48.58,8.43,19.4,55.0,1015.5,0.9,0.0
神戸市 須磨区,2025-05-06 16:00:00,60.0,良い大気質,o3,6.0,10.31,50.47,5.14,19.2,53.3,1015.5,3.5,0.0
神戸市 須磨区,2025-05-06 17:00:00,60.0,良い大気質,o3,4.53,9.51,50.11,4.14,19.0,51.7,1015.5,3.1,0.0
神戸市 須磨区,2025-05-06 18:00:00,66.0,良い大気質,o3,8.95,11.58,43.25,5.18,18.8,50.0,1015.5,2.8,0.0
神戸市 須磨区,2025-05-06 19:00:00,59.0,中レベルの大気質,o3,4.95,8.08,51.05,2.76,18.5,48.3,1015.5,2.4,0.0
神戸市 須磨区,2025-05-06 20:00:00,59.0,中レベルの大気質,o3,6.32,9.47,51.05,3.44,18.3,46.7,1015.5,2.0,0.0
神戸市 須磨区,2025-05-06 21:00:00,59.0,中レベルの大気質,o3,9.13,13.0,52.08,4.94,18.1,45.0,1015.5,1.6,0.0
神戸市 須磨区,2025-05-06 22:00:00,59.0,中レベルの大気質,o3,9.13,13.0,52.08,4.94,17.9,43.3,1015.5,1.2,0.0
神戸市 須磨区,2025-05-06 23:00:00,63.0,良い大気質,o3,7.02,12.26,46.58,8.18,17.7,41.7,1015.5,0.9,0.0
神戸市 須磨区,2025-05-07 01:00:00,62.0,良い大気質,o3,6.65,12.16,47.31,10.28,22.3,58.3,1013.8,3.1,0.0
神戸市 須磨区,2025-05-07 03:00:00,59.0,中レベルの大気質,o3,9.35,12.03,51.15,6.62,21.9,55.0,1013.8,2.4,0.0
神戸市 須磨区,2025-05-07 05:00:00,57.0,中レベルの大気質,o3,10.34,13.72,54.07,5.14,21.5,51.7,1013.8,1.6,1.0
神戸市 須磨区,2025-05-07 07:00:00,17.0,良好,pm25,17.0,8.0,37.6,2.8,15.0,72.0,1010.0,2.9,0.0
神戸市 須磨区,2025-05-07 09:00:00,25.0,良好,pm25,25.0,7.0,40.8,1.9,16.5,54.2,1007.7,3.0,0.5
神戸市 須磨区,2025-05-07 10:00:00,21.0,良好,pm25,21.0,8.0,42.4,1.9,16.4,56.0,1008.4,3.0,0.5
神戸市 須磨区,2025-05-07 11:00:00,30.0,良好,pm25,30.0,9.0,43.2,1.9,18.1,46.0,1008.1,4.4,0.5
神戸市 須磨区,2025-05-07 12:00:00,30.0,良好,pm25,30.0,11.0,42.4,1.9,20.4,45.1,1007.8,2.7,0.5
神戸市 須磨区,2025-05-07 13:00:00,38.0,良好,pm25,38.0,11.0,43.2,1.0,19.2,42.1,1007.8,2.9,0.5
神戸市 須磨区,2025-05-07 14:00:00,25.0,良好,pm25,25.0,9.0,43.2,1.0,19.8,41.1,1007.7,3.5,0.5
神戸市 須磨区,2025-05-07 15:00:00,21.0,良好,pm25,21.0,10.0,43.2,1.0,20.4,39.1,1007.9,1.8,0.5
神戸市 須磨区,2025-05-07 16:00:00,38.0,良好,pm25,38.0,10.0,43.2,5.6,19.5,36.2,1008.0,3.3,0.5
神戸市 須磨区,2025-05-07 17:00:00,34.0,良好,pm25,34.0,10.0,45.6,8.4,19.2,37.1,1008.8,3.2,0.5
神戸市 須磨区,2025-05-07 18:00:00,13.0,良好,pm25,13.0,10.0,40.8,5.6,18.4,35.1,1009.8,1.8,0.5
神戸市 須磨区,2025-05-07 19:00:00,34.0,良好,pm25,34.0,9.0,40.8,1.9,17.0,47.0,1010.8,1.8,0.5
神戸市 須磨区,2025-05-07 20:00:00,34.0,良好,pm25,34.0,10.0,38.4,3.8,16.3,46.1,1011.3,2.3,0.5
神戸市 須磨区,2025-05-07 21:00:00,21.0,良好,pm25,21.0,9.0,40.0,3.8,15.6,48.9,1012.5,1.7,99.0
神戸市 須磨区,2025-05-07 22:00:00,25.0,良好,pm25,25.0,8.0,37.6,5.6,15.0,47.1,1012.9,2.1,99.0
神戸市 須磨区,2025-05-07 23:00:00,30.0,良好,pm25,30.0,8.0,39.2,4.7,15.0,47.1,1012.9,1.6,99.0
神戸市 須磨区,2025-05-08 01:00:00,17.0,良好,pm25,17.0,5.0,38.4,2.8,13.6,41.0,1013.4,1.4,99.0
神戸市 須磨区,2025-05-08 02:00:00,34.0,良好,pm25,34.0,9.0,24.1,13.0,12.6,50.2,1013.9,0.8,99.0
神戸市 須磨区,2025-05-08 03:00:00,25.0,良好,pm25,25.0,8.0,19.2,16.7,12.6,47.1,1014.2,1.4,99.0
神戸市 須磨区,2025-05-08 04:00:00,25.0,良好,pm25,25.0,8.0,17.6,16.7,11.6,54.0,1014.9,1.1,99.0
神戸市 須磨区,2025-05-08 05:00:00,30.0,良好,pm25,30.0,8.0,15.2,19.5,11.7,54.0,1015.1,1.6,99.0
神戸市 須磨区,2025-05-08 06:00:00,30.0,良好,pm25,30.0,10.0,6.4,31.5,12.1,48.0,1016.1,1.4,99.0
神戸市 須磨区,2025-05-08 07:00:00,21.0,良好,pm25,21.0,9.0,11.2,27.8,14.0,50.9,1016.9,1.0,99.0
神戸市 須磨区,2025-05-08 08:00:00,30.0,良好,pm25,30.0,10.0,21.6,17.6,15.8,41.1,1017.3,0.3,99.0
