dateTime,regionCode,aqi_code,aqi_displayName,aqi_value,co_concentration,no_concentration,no2_concentration,o3_concentration,so2_concentration,pm10_concentration,aqi_category,dominantPollutant,pm2_5_concentration,nh3_concentration
2025-05-11 15:00:00+00:00,jp,uaqi,Universal AQI,59,316.22,0,7.27,51.2,0.65,14.1,中レベルの大気質,o3,N/A,N/A
2025-05-11 16:00:00+00:00,jp,uaqi,Universal AQI,59,316.22,0,4.8,51.2,0.65,18.6,中レベルの大気質,o3,N/A,N/A
2025-05-11 17:00:00+00:00,jp,uaqi,Universal AQI,62,399.88,0,7.99,48.42,0.66,18.88,良い大気質,o3,N/A,N/A
2025-05-11 18:00:00+00:00,jp,uaqi,Universal AQI,62,317.56,0,7.82,47.66,0.65,21.27,良い大気質,o3,N/A,N/A
2025-05-11 19:00:00+00:00,jp,uaqi,Universal AQI,57,218.13,0,5.65,54.41,0.01,14.66,中レベルの大気質,o3,N/A,N/A
2025-05-11 20:00:00+00:00,jp,uaqi,Universal AQI,59,218.03,0,5.64,51.27,0.01,16.61,中レベルの大気質,o3,N/A,N/A
2025-05-11 21:00:00+00:00,jp,uaqi,Universal AQI,60,218.52,0,5.79,50.29,0.01,16.52,良い大気質,o3,N/A,N/A
2025-05-11 22:00:00+00:00,jp,uaqi,Universal AQI,63,218.14,0.02,8.15,46.47,0.01,15.62,良い大気質,o3,N/A,N/A
2025-05-11 23:00:00+00:00,jp,uaqi,Universal AQI,66,217.88,0.1,5.86,43.51,0,13.06,良い大気質,o3,N/A,N/A
2025-05-12 00:00:00+00:00,jp,uaqi,Universal AQI,68,300.53,0.24,14.99,40.81,0.01,17.7,良い大気質,o3,N/A,N/A
2025-05-12 01:00:00+00:00,jp,uaqi,Universal AQI,70,401.21,0.26,16.41,37.59,0.66,18.4,良い大気質,o3,N/A,N/A
2025-05-12 02:00:00+00:00,jp,uaqi,Universal AQI,69,497.45,1.22,15.02,35.5,2,29.63,良い大気質,pm25,N/A,N/A
2025-05-12 03:00:00+00:00,jp,uaqi,Universal AQI,67,317.08,1.08,12.89,41.14,1.69,24.79,良い大気質,o3,N/A,N/A
2025-05-12 04:00:00+00:00,jp,uaqi,Universal AQI,64,316.53,1.06,9.91,45.69,1.35,23.78,良い大気質,o3,N/A,N/A
2025-05-12 05:00:00+00:00,jp,uaqi,Universal AQI,62,334.56,1.56,6.49,47.97,1.65,20.38,良い大気質,o3,N/A,N/A
2025-05-12 06:00:00+00:00,jp,uaqi,Universal AQI,59,334.49,1.52,8.8,51.23,2,25.86,中レベルの大気質,o3,N/A,N/A
2025-05-12 07:00:00+00:00,jp,uaqi,Universal AQI,56,318.13,1.78,10.84,55.01,2,28.69,中レベルの大気質,o3,N/A,N/A
2025-05-12 08:00:00+00:00,jp,uaqi,Universal AQI,50,317.42,0.48,9.42,62.99,2,32.41,中レベルの大気質,o3,N/A,N/A
2025-05-12 09:00:00+00:00,jp,uaqi,Universal AQI,44,316.62,0.3,9.6,70.25,2,31.46,中レベルの大気質,o3,N/A,N/A
2025-05-12 10:00:00+00:00,jp,uaqi,Universal AQI,44,316.62,0,17.22,70.25,2,31.56,中レベルの大気質,o3,N/A,N/A
2025-05-12 11:00:00+00:00,jp,uaqi,Universal AQI,58,319.62,3.21,29.49,52.99,2,29.02,中レベルの大気質,o3,N/A,N/A
2025-05-12 12:00:00+00:00,jp,uaqi,Universal AQI,52,318.59,0.23,22.69,60.55,1.66,30.15,中レベルの大気質,o3,N/A,N/A
2025-05-12 13:00:00+00:00,jp,uaqi,Universal AQI,62,334.94,1.18,39.23,41.09,2,29.21,良い大気質,pm25,N/A,N/A
2025-05-12 14:00:00+00:00,jp,uaqi,Universal AQI,61,318.12,0.06,25.79,49.32,1.35,28.37,良い大気質,o3,N/A,N/A
2025-05-12 15:00:00+00:00,jp,uaqi,Universal AQI,66,318.71,0.04,28.73,40.29,1.01,27.26,良い大気質,pm25,N/A,N/A
2025-05-12 16:00:00+00:00,jp,uaqi,Universal AQI,64,318.7,0.04,33.83,31.11,1,25.67,良い大気質,pm25,N/A,N/A
2025-05-12 17:00:00+00:00,jp,uaqi,Universal AQI,72,318.82,0.08,25.87,30.37,1,20.45,良い大気質,pm25,N/A,N/A
2025-05-12 18:00:00+00:00,jp,uaqi,Universal AQI,72,220.51,0,28.26,19.23,0.66,21.97,良い大気質,pm25,N/A,N/A
2025-05-12 19:00:00+00:00,jp,uaqi,Universal AQI,71,334.84,0.04,25.83,18.15,0.66,21.91,良い大気質,pm25,N/A,N/A
2025-05-12 20:00:00+00:00,jp,uaqi,Universal AQI,73,335.66,0.04,22.56,21.63,0.01,19.88,良い大気質,pm25,N/A,N/A
2025-05-12 21:00:00+00:00,jp,uaqi,Universal AQI,73,335.62,0.12,24.19,18.72,0.01,20.83,良い大気質,pm25,N/A,N/A
2025-05-12 22:00:00+00:00,jp,uaqi,Universal AQI,72,318.79,0.08,25.92,15.03,0.35,22.34,良い大気質,pm25,N/A,N/A
2025-05-12 23:00:00+00:00,jp,uaqi,Universal AQI,71,318.82,0.2,28.38,13.44,0,24.16,良い大気質,pm25,N/A,N/A
2025-05-13 00:00:00+00:00,jp,uaqi,Universal AQI,68,400.59,4.14,30.47,8.23,0.01,25.18,良い大気質,pm25,N/A,N/A
2025-05-13 01:00:00+00:00,jp,uaqi,Universal AQI,69,400.74,10.1,30.17,11.78,0.35,27.34,良い大気質,pm25,N/A,N/A
2025-05-13 02:00:00+00:00,jp,uaqi,Universal AQI,65,318.14,9.5,30.02,21.59,1.65,28.07,良い大気質,pm25,N/A,N/A
2025-05-13 03:00:00+00:00,jp,uaqi,Universal AQI,59,399.55,13.48,29.01,22.93,2,34.31,中レベルの大気質,pm25,N/A,N/A
2025-05-13 04:00:00+00:00,jp,uaqi,Universal AQI,59,318.7,10.26,26.1,34.76,2.01,34.87,中レベルの大気質,pm25,N/A,N/A
2025-05-13 05:00:00+00:00,jp,uaqi,Universal AQI,58,318.66,8.52,23.39,52.59,3,32.29,中レベルの大気質,o3,N/A,N/A
2025-05-13 06:00:00+00:00,jp,uaqi,Universal AQI,41,382.54,0.74,13.82,74.29,2.31,28.22,中レベルの大気質,o3,N/A,N/A
2025-05-13 07:00:00+00:00,jp,uaqi,Universal AQI,39,627.38,1.21,15.19,76.61,3.95,31.17,悪い大気質,o3,N/A,N/A
2025-05-13 08:00:00+00:00,jp,uaqi,Universal AQI,36,484.24,0.45,14.19,82.98,3.65,33.54,悪い大気質,o3,N/A,N/A
2025-05-13 09:00:00+00:00,jp,uaqi,Universal AQI,37,400.61,1.31,20.48,82.21,2.99,31.62,悪い大気質,o3,N/A,N/A
2025-05-13 10:00:00+00:00,jp,uaqi,Universal AQI,33,333.9,0.21,14.72,91.94,2.35,29.73,悪い大気質,o3,N/A,N/A
2025-05-13 11:00:00+00:00,jp,uaqi,Universal AQI,38,236.38,0.13,21.09,78.35,1.35,27.73,悪い大気質,o3,N/A,N/A
2025-05-13 12:00:00+00:00,jp,uaqi,Universal AQI,46,235.63,0.04,21.97,67.35,1.35,23.8,中レベルの大気質,o3,N/A,N/A
2025-05-13 13:00:00+00:00,jp,uaqi,Universal AQI,58,319.69,0.75,39.14,52.65,2.99,26.03,中レベルの大気質,o3,N/A,N/A
2025-05-13 14:00:00+00:00,jp,uaqi,Universal AQI,49,320.21,1.05,27.25,64.46,3.3,26.86,中レベルの大気質,o3,N/A,N/A
2025-05-13 15:00:00+00:00,jp,uaqi,Universal AQI,45,319.48,0.04,18.25,69.4,1.01,31.64,中レベルの大気質,o3,N/A,N/A
2025-05-13 16:00:00+00:00,jp,uaqi,Universal AQI,43,301.85,0,12.46,71.19,1,28,中レベルの大気質,o3,N/A,N/A
2025-05-13 17:00:00+00:00,jp,uaqi,Universal AQI,40,219.41,0.08,8.08,75.15,1,28.85,中レベルの大気質,o3,N/A,N/A
2025-05-13 18:00:00+00:00,jp,uaqi,Universal AQI,45,300.31,0,6.57,69.27,1,21.74,中レベルの大気質,o3,N/A,N/A
2025-05-13 19:00:00+00:00,jp,uaqi,Universal AQI,45,219.08,0.07,24.37,68.98,1,29.45,中レベルの大気質,o3,N/A,N/A
2025-05-13 20:00:00+00:00,jp,uaqi,Universal AQI,56,219.08,0,13.04,54.94,0.65,29.25,中レベルの大気質,o3,N/A,N/A
2025-05-13 21:00:00+00:00,jp,uaqi,Universal AQI,66,219.08,0,15.08,42.72,0.65,23.93,良い大気質,pm25,N/A,N/A
2025-05-13 22:00:00+00:00,jp,uaqi,Universal AQI,70,219.15,0.04,11.85,37.99,0.65,21.98,良い大気質,o3,N/A,N/A
2025-05-13 23:00:00+00:00,jp,uaqi,Universal AQI,74,300.23,0.12,20.91,27.48,0.01,21.97,良い大気質,pm25,N/A,N/A
2025-05-14 00:00:00+00:00,jp,uaqi,Universal AQI,68,300.23,2.12,40.2,17.78,0.01,27.1,良い大気質,pm25,N/A,N/A
2025-05-14 01:00:00+00:00,jp,uaqi,Universal AQI,74,382.9,4.93,33.28,20.4,1,22.16,良い大気質,pm25,N/A,N/A
2025-05-14 02:00:00+00:00,jp,uaqi,Universal AQI,66,317.62,5.26,36.92,33.27,1.35,28.61,良い大気質,pm25,N/A,N/A
2025-05-14 03:00:00+00:00,jp,uaqi,Universal AQI,60,317.13,10.25,34.49,34.24,2.65,32.54,良い大気質,pm25,N/A,N/A
2025-05-14 04:00:00+00:00,jp,uaqi,Universal AQI,57,317.17,13.69,33.02,42.34,2.65,36.08,中レベルの大気質,pm25,N/A,N/A
2025-05-14 05:00:00+00:00,jp,uaqi,Universal AQI,56,317.1,12.55,34.77,43.75,2.65,35.4,中レベルの大気質,pm25,N/A,N/A
2025-05-14 06:00:00+00:00,jp,uaqi,Universal AQI,50,300.38,7.47,24,63.32,2,28.04,中レベルの大気質,o3,N/A,N/A
2025-05-14 07:00:00+00:00,jp,uaqi,Universal AQI,38,218.41,2.32,9.4,78.39,1.65,24.29,悪い大気質,o3,N/A,N/A
2025-05-14 08:00:00+00:00,jp,uaqi,Universal AQI,39,218.35,1.41,11.78,77.81,1.66,26.47,悪い大気質,o3,N/A,N/A
2025-05-14 09:00:00+00:00,jp,uaqi,Universal AQI,44,218.29,1.23,16.27,70.66,1.01,26.01,中レベルの大気質,o3,N/A,N/A
2025-05-14 10:00:00+00:00,jp,uaqi,Universal AQI,43,218.38,1.54,10.09,71.76,1.01,20,中レベルの大気質,o3,N/A,N/A
2025-05-14 11:00:00+00:00,jp,uaqi,Universal AQI,46,218.53,0.31,15.28,67.95,1.01,24.23,中レベルの大気質,o3,N/A,N/A
2025-05-14 12:00:00+00:00,jp,uaqi,Universal AQI,51,219.32,0.21,18.31,62.17,1.65,22.51,中レベルの大気質,o3,N/A,N/A
2025-05-14 13:00:00+00:00,jp,uaqi,Universal AQI,52,218.65,0.14,17.74,60.61,0.66,24.06,中レベルの大気質,o3,N/A,N/A
2025-05-14 14:00:00+00:00,jp,uaqi,Universal AQI,53,218.53,0.06,16.23,59.2,0.66,24.9,中レベルの大気質,o3,N/A,N/A
2025-05-14 15:00:00+00:00,jp,uaqi,Universal AQI,55,218.33,0.02,15.6,56.21,1,26.9,中レベルの大気質,o3,N/A,N/A
2025-05-14 16:00:00+00:00,jp,uaqi,Universal AQI,57,218.32,0.02,14.13,53.71,1,24.87,中レベルの大気質,o3,N/A,N/A
2025-05-14 17:00:00+00:00,jp,uaqi,Universal AQI,66,217.62,0,16.48,43.46,1,22.58,良い大気質,o3,N/A,N/A
2025-05-14 18:00:00+00:00,jp,uaqi,Universal AQI,72,218.32,0,20.78,35.09,1,18.06,良い大気質,o3,N/A,N/A
